time,open,high,low,close,volume,quoat_asset_volume,n_trades,taker_base_vol,taker_quote_vol
2020-09-27 10:29:59.999,10664.09,10676.32,10660.59,10676.13,69.054756,736661.44,1509,38.090145,406358.03
2020-09-27 10:34:59.999,10676.13,10678.0,10670.43,10677.15,53.622284,572417.75,1454,27.940258,298265.56
2020-09-27 10:39:59.999,10677.17,10680.26,10669.86,10677.14,112.93284,1205600.4,1772,46.163704,492854.3
2020-09-27 10:44:59.999,10677.37,10683.49,10671.42,10682.98,76.08906,812319.8,1430,38.997143,416328.2
2020-09-27 10:49:59.999,10682.98,10685.39,10677.0,10678.0,85.655495,914778.06,2024,45.5456,486436.75
2020-09-27 10:54:59.999,10678.0,10678.24,10666.11,10666.24,63.907154,682039.4,1596,21.243408,226700.92
2020-09-27 10:59:59.999,10666.13,10678.45,10665.94,10676.37,73.30917,782201.1,1260,46.673218,497999.66
2020-09-27 11:04:59.999,10676.37,10687.67,10670.38,10681.56,120.68387,1288807.8,1866,73.811646,788390.4
2020-09-27 11:09:59.999,10681.56,10685.54,10670.78,10673.31,79.48341,848840.7,1698,30.89664,329988.9
2020-09-27 11:14:59.999,10673.63,10681.05,10664.25,10664.66,54.676304,583413.9,1454,24.263214,258906.11
2020-09-27 11:19:59.999,10664.65,10666.89,10662.49,10662.85,53.54365,571010.94,1069,26.818329,285999.84
2020-09-27 11:24:59.999,10662.85,10666.89,10660.0,10660.5,47.088127,502110.44,1093,26.857315,286387.66
2020-09-27 11:29:59.999,10660.5,10668.73,10657.65,10668.45,65.92097,702805.44,1517,35.66439,380251.6
2020-09-27 11:34:59.999,10668.45,10676.93,10659.85,10670.82,115.102394,1227775.6,1566,87.2164,930381.1
2020-09-27 11:39:59.999,10670.83,10678.05,10670.12,10672.52,83.14559,887516.75,1422,46.964046,501322.7
2020-09-27 11:44:59.999,10672.43,10672.43,10661.0,10662.67,87.87251,937218.8,1259,25.834976,275524.84
2020-09-27 11:49:59.999,10662.67,10670.29,10658.77,10665.08,95.43282,1017754.1,1431,50.137684,534693.5
2020-09-27 11:54:59.999,10665.08,10670.43,10662.51,10669.28,56.370617,601291.06,1170,29.095547,310355.44
2020-09-27 11:59:59.999,10669.29,10677.62,10667.47,10674.44,72.92428,778332.4,1530,43.50029,464284.16
2020-09-27 12:04:59.999,10674.43,10674.94,10599.99,10659.55,360.6295,3839348.5,2961,76.92684,819645.44
2020-09-27 12:09:59.999,10659.55,10672.13,10659.54,10671.81,73.63831,785264.9,1887,44.13694,470692.0
2020-09-27 12:14:59.999,10671.81,10676.95,10599.99,10661.1,334.4693,3561029.8,3305,104.59177,1113053.5
2020-09-27 12:19:59.999,10661.1,10661.11,10602.0,10647.43,199.47557,2123352.0,2210,43.81001,466870.44
2020-09-27 12:24:59.999,10647.44,10648.43,10634.19,10643.03,201.52734,2144642.8,3424,117.94813,1255207.6
2020-09-27 12:29:59.999,10643.03,10657.32,10641.13,10656.78,109.18802,1162684.4,2689,61.203304,651699.9
2020-09-27 12:34:59.999,10656.71,10657.44,10642.22,10650.15,102.26707,1088867.6,2640,33.446533,356111.44
2020-09-27 12:39:59.999,10650.16,10670.22,10649.99,10668.96,157.32657,1677285.4,2989,89.72216,956570.4
2020-09-27 12:44:59.999,10668.96,10720.0,10668.96,10709.53,435.18512,4656497.5,6449,238.22691,2548528.5
2020-09-27 12:49:59.999,10709.47,10746.68,10709.47,10727.48,367.2746,3940819.5,6074,221.29373,2374337.5
2020-09-27 12:54:59.999,10727.49,10761.61,10725.71,10761.61,282.8827,3038318.0,3534,223.30937,2398767.2
2020-09-27 12:59:59.999,10761.6,10766.41,10740.44,10754.82,196.85732,2116525.8,4407,91.20976,980630.9
2020-09-27 13:04:59.999,10754.82,10777.0,10747.02,10748.19,405.3336,4361799.5,6209,235.97922,2539632.0
2020-09-27 13:09:59.999,10749.14,10760.0,10741.9,10744.57,183.93729,1977665.8,3461,82.5583,887660.1
2020-09-27 13:14:59.999,10744.56,10753.0,10740.5,10741.45,172.18535,1850418.2,2673,103.373726,1110978.1
2020-09-27 13:19:59.999,10741.46,10758.07,10740.68,10750.76,127.855286,1374617.8,2739,73.31014,788239.9
2020-09-27 13:24:59.999,10750.77,10756.32,10727.95,10730.99,179.80605,1931716.6,3937,73.64712,791135.3
2020-09-27 13:29:59.999,10730.98,10745.79,10730.41,10740.56,104.04843,1117536.5,2723,62.82482,674774.94
2020-09-27 13:34:59.999,10740.56,10746.78,10734.08,10736.58,106.47489,1143816.4,1889,52.54929,564470.06
2020-09-27 13:39:59.999,10736.59,10740.38,10730.64,10738.07,58.35112,626435.9,1519,33.610416,360852.72
2020-09-27 13:44:59.999,10737.57,10746.67,10737.57,10744.03,63.38477,680922.3,1728,39.412426,423380.6
2020-09-27 13:49:59.999,10744.03,10746.28,10740.0,10741.51,89.82428,965043.75,2059,40.9007,439434.38
2020-09-27 13:54:59.999,10741.51,10741.59,10704.7,10713.29,490.98276,5263138.0,3609,231.31177,2478725.8
2020-09-27 13:59:59.999,10713.28,10720.37,10708.67,10720.35,91.998,985827.6,2112,56.046333,600625.44
2020-09-27 14:04:59.999,10720.36,10727.31,10713.66,10717.4,120.76745,1294827.8,2529,51.925503,556793.44
2020-09-27 14:09:59.999,10717.39,10724.47,10715.31,10720.93,118.690544,1272484.4,2682,66.15818,709309.94
2020-09-27 14:14:59.999,10720.81,10722.31,10709.6,10716.49,113.2827,1214055.1,2222,43.38175,464894.56
2020-09-27 14:19:59.999,10716.48,10720.08,10709.97,10710.74,67.7652,726125.25,1930,36.017437,385942.28
2020-09-27 14:24:59.999,10710.74,10718.57,10710.74,10714.74,120.37619,1289934.6,1671,73.53939,788046.4
2020-09-27 14:29:59.999,10714.73,10715.0,10708.16,10714.78,75.90375,813028.94,1454,34.848846,373283.03
2020-09-27 14:34:59.999,10714.78,10725.0,10710.13,10725.0,230.8217,2473802.8,2153,188.78401,2023360.9
2020-09-27 14:39:59.999,10725.0,10733.44,10719.17,10729.01,141.95326,1522850.9,2639,91.96393,986612.06
2020-09-27 14:44:59.999,10729.01,10736.48,10725.85,10733.96,116.71152,1252543.4,2233,66.50693,713718.5
2020-09-27 14:49:59.999,10733.96,10734.13,10723.0,10729.0,69.83464,749265.25,1562,38.161667,409473.9
2020-09-27 14:54:59.999,10729.01,10732.61,10724.57,10731.23,65.632484,704210.44,1479,36.566666,392361.34
2020-09-27 14:59:59.999,10731.23,10736.0,10723.12,10725.18,138.33867,1484662.8,1466,92.03354,987779.06
2020-09-27 15:04:59.999,10725.18,10742.8,10725.17,10740.32,131.96478,1416780.2,2425,99.50129,1068243.1
2020-09-27 15:09:59.999,10740.32,10741.48,10731.37,10737.07,73.30728,787041.9,1638,30.293917,325264.28
2020-09-27 15:14:59.999,10737.07,10741.51,10731.4,10739.0,63.54516,682234.7,1609,36.45479,391402.94
2020-09-27 15:19:59.999,10739.0,10740.56,10735.91,10736.94,43.403164,466088.9,1159,20.311192,218109.61
2020-09-27 15:24:59.999,10737.05,10740.0,10732.9,10739.48,30.17967,324057.38,929,18.113052,194493.5
2020-09-27 15:29:59.999,10739.49,10742.8,10738.16,10738.28,55.927963,600648.94,1332,36.053337,387199.9
2020-09-27 15:34:59.999,10738.28,10742.58,10737.93,10740.79,61.10701,656316.2,1259,30.881243,331676.38
2020-09-27 15:39:59.999,10740.69,10741.65,10734.25,10734.37,41.883446,449734.25,1255,18.803616,201900.11
2020-09-27 15:44:59.999,10734.37,10735.98,10725.5,10728.79,54.159214,581096.0,1294,19.8999,213510.7
2020-09-27 15:49:59.999,10728.13,10731.46,10725.38,10727.37,54.485752,584513.06,1134,29.780464,319483.22
2020-09-27 15:54:59.999,10727.36,10734.62,10727.35,10734.26,40.982616,439802.47,715,21.438745,230068.22
2020-09-27 15:59:59.999,10734.27,10735.0,10701.58,10714.2,146.53368,1570420.8,2141,40.52836,434170.12
2020-09-27 16:04:59.999,10714.2,10727.51,10710.91,10725.86,67.36454,722084.25,1314,34.739857,372468.0
2020-09-27 16:09:59.999,10725.87,10733.11,10717.17,10731.91,101.94913,1093456.6,1606,64.58346,692737.4
2020-09-27 16:14:59.999,10731.9,10741.0,10729.84,10737.81,77.43882,831405.94,1195,49.63389,532878.3
2020-09-27 16:19:59.999,10737.81,10739.33,10731.8,10734.32,56.954365,611375.6,1210,21.654924,232465.55
2020-09-27 16:24:59.999,10734.31,10738.95,10731.66,10732.88,46.706,501433.56,1201,22.113579,237413.47
2020-09-27 16:29:59.999,10732.87,10732.87,10715.93,10716.13,44.805622,480548.12,1321,14.899224,159794.9
2020-09-27 16:34:59.999,10716.12,10717.8,10706.6,10708.48,109.48949,1172725.2,1921,41.67081,446348.22
2020-09-27 16:39:59.999,10708.57,10711.94,10705.18,10710.49,109.196785,1169469.9,1675,79.391975,850263.5
2020-09-27 16:44:59.999,10710.49,10711.8,10700.73,10710.15,105.629,1131062.4,1712,56.028603,599981.9
2020-09-27 16:49:59.999,10710.14,10719.12,10707.76,10714.02,54.33936,582244.6,1494,31.532393,337892.84
2020-09-27 16:54:59.999,10714.02,10739.39,10714.01,10731.5,133.55199,1432156.1,1801,82.49405,884614.44
2020-09-27 16:59:59.999,10731.5,10735.64,10722.35,10732.0,55.912075,599871.9,1164,30.860891,331108.28
2020-09-27 17:04:59.999,10732.01,10733.66,10716.89,10718.12,81.69343,876219.4,1431,22.820765,244750.2
2020-09-27 17:09:59.999,10718.13,10723.06,10715.28,10719.96,57.965607,621359.6,1205,23.170458,248367.7
2020-09-27 17:14:59.999,10719.96,10729.09,10719.54,10726.39,108.858025,1167443.6,1401,45.297943,485801.7
2020-09-27 17:19:59.999,10726.39,10728.99,10718.95,10725.31,53.86795,577668.94,1042,27.554333,295488.28
2020-09-27 17:24:59.999,10725.31,10726.44,10718.14,10724.06,73.75551,790832.8,1160,26.421694,283300.5
2020-09-27 17:29:59.999,10724.07,10733.33,10722.54,10732.64,77.75186,834146.1,1482,54.14283,580871.7
2020-09-27 17:34:59.999,10732.64,10732.64,10726.19,10726.36,49.088837,526685.4,837,16.448736,176487.53
2020-09-27 17:39:59.999,10726.36,10730.83,10725.25,10727.38,34.226505,367191.97,730,15.775981,169242.3
2020-09-27 17:44:59.999,10727.6,10730.66,10723.6,10726.84,51.110638,548319.8,892,31.442144,337313.22
2020-09-27 17:49:59.999,10726.83,10730.18,10724.35,10728.63,36.78386,394597.03,801,18.6509,200072.62
2020-09-27 17:54:59.999,10728.62,10728.63,10716.01,10716.1,45.39121,486667.25,900,16.344782,175241.42
2020-09-27 17:59:59.999,10716.09,10722.34,10715.4,10720.56,71.10616,762197.44,817,42.00251,450220.9
2020-09-27 18:04:59.999,10720.56,10721.93,10720.4,10721.42,25.501558,273405.78,697,8.284775,88821.92
2020-09-27 18:09:59.999,10721.43,10724.61,10704.45,10708.52,82.19588,880578.75,2339,43.373188,464693.78
2020-09-27 18:14:59.999,10708.52,10710.49,10706.5,10709.01,29.197327,312674.28,929,14.134599,151367.72
2020-09-27 18:19:59.999,10709.0,10713.41,10707.0,10712.24,54.58869,584587.75,1243,32.71488,350348.47
2020-09-27 18:24:59.999,10712.24,10714.52,10710.67,10710.76,91.944695,984982.06,1095,49.091873,525919.4
2020-09-27 18:29:59.999,10710.75,10714.27,10708.89,10711.74,65.68934,703591.8,981,34.197086,366297.72
2020-09-27 18:34:59.999,10711.74,10714.72,10711.57,10713.93,35.88539,384435.16,861,10.027428,107423.64
2020-09-27 18:39:59.999,10714.08,10737.48,10714.0,10731.37,153.81995,1650183.8,2941,113.27032,1215257.1
2020-09-27 18:44:59.999,10731.36,10731.92,10726.56,10731.6,29.359957,315003.16,754,10.756465,115407.44
2020-09-27 18:49:59.999,10731.6,10733.83,10730.92,10731.85,26.528702,284717.84,884,8.753308,93944.06
2020-09-27 18:54:59.999,10731.84,10733.88,10731.45,10731.65,21.963446,235715.62,763,6.54948,70290.664
2020-09-27 18:59:59.999,10731.65,10732.83,10713.57,10716.84,38.32595,410952.53,1206,9.401717,100775.24
2020-09-27 19:04:59.999,10716.84,10732.0,10716.1,10731.92,47.77741,512520.4,1538,29.101036,312167.0
2020-09-27 19:09:59.999,10731.92,10741.65,10731.92,10740.9,91.82998,985962.56,1397,46.791164,502329.75
2020-09-27 19:14:59.999,10740.91,10746.0,10740.2,10745.98,106.57478,1144917.4,1659,44.814682,481460.5
2020-09-27 19:19:59.999,10745.98,10752.82,10740.57,10742.22,115.47625,1241158.9,1615,79.07787,849978.0
2020-09-27 19:24:59.999,10742.22,10748.07,10742.22,10743.22,49.128784,527920.44,1236,28.685217,308247.4
2020-09-27 19:29:59.999,10743.22,10745.53,10734.18,10738.76,66.29046,712031.94,1651,23.973215,257500.88
2020-09-27 19:34:59.999,10738.75,10757.33,10738.64,10741.4,99.653015,1071390.5,2065,54.688778,587956.6
2020-09-27 19:39:59.999,10741.4,10742.67,10733.97,10739.14,47.610767,511281.7,1469,25.238586,271025.78
2020-09-27 19:44:59.999,10739.14,10748.16,10739.14,10743.29,70.99543,762816.94,1050,27.133942,291518.22
2020-09-27 19:49:59.999,10743.29,10746.07,10741.57,10743.05,23.310553,250444.55,824,8.988522,96572.305
2020-09-27 19:54:59.999,10742.96,10748.38,10735.59,10746.61,82.18155,882583.56,1182,40.565815,435679.25
2020-09-27 19:59:59.999,10746.61,10750.0,10741.19,10749.63,48.01978,515941.38,795,21.046583,226153.42
2020-09-27 20:04:59.999,10749.64,10756.64,10737.15,10737.76,145.95392,1569041.5,1610,46.978985,505108.97
2020-09-27 20:09:59.999,10737.76,10738.79,10731.12,10731.33,94.20006,1011210.4,1313,29.863857,320580.0
2020-09-27 20:14:59.999,10731.33,10737.82,10730.55,10737.82,85.69823,919770.6,1026,48.39095,519367.9
2020-09-27 20:19:59.999,10737.86,10739.88,10732.84,10738.08,42.463963,455939.28,730,12.808059,137505.02
2020-09-27 20:24:59.999,10738.07,10739.73,10730.97,10734.28,58.007877,622780.4,898,19.322153,207418.52
2020-09-27 20:29:59.999,10734.28,10741.11,10734.05,10741.1,42.80176,459532.06,875,28.07014,301366.62
2020-09-27 20:34:59.999,10741.1,10750.0,10739.72,10748.84,64.81314,696352.9,1328,19.660648,211241.8
2020-09-27 20:39:59.999,10748.84,10754.74,10746.2,10751.95,59.43525,639024.3,1438,29.46809,316847.4
2020-09-27 20:44:59.999,10751.95,10771.0,10747.15,10765.5,149.58778,1609424.2,2152,88.77423,955071.2
2020-09-27 20:49:59.999,10765.5,10784.61,10760.92,10767.5,250.39717,2697119.0,3068,113.59187,1223701.2
2020-09-27 20:54:59.999,10767.5,10770.01,10761.64,10766.63,57.068523,614386.06,1144,14.413558,155174.28
2020-09-27 20:59:59.999,10766.87,10778.09,10766.87,10774.25,82.86729,892737.06,1296,26.020067,280296.66
2020-09-27 21:04:59.999,10774.26,10894.99,10774.26,10865.78,2283.7168,24767408.0,18808,1460.0481,15823168.0
2020-09-27 21:09:59.999,10863.95,10880.0,10858.51,10861.14,362.893,3944222.0,4975,183.54051,1994845.9
2020-09-27 21:14:59.999,10861.01,10872.08,10846.72,10849.0,268.11823,2912320.2,3096,139.08722,1510915.0
2020-09-27 21:19:59.999,10849.0,10878.0,10849.0,10869.4,271.4314,2950116.5,3448,162.1872,1762704.4
2020-09-27 21:24:59.999,10869.39,10880.0,10850.73,10853.35,272.81827,2963726.8,3138,131.8115,1432187.2
2020-09-27 21:29:59.999,10853.35,10865.0,10853.32,10860.11,111.94785,1215690.4,1821,57.758,627192.94
2020-09-27 21:34:59.999,10860.12,10879.5,10855.34,10861.95,209.84483,2280735.5,2363,100.48252,1092082.1
2020-09-27 21:39:59.999,10861.96,10883.92,10861.95,10882.9,125.48083,1364403.5,2018,72.80538,791721.0
2020-09-27 21:44:59.999,10882.9,10919.0,10875.0,10918.17,302.86703,3299135.2,3324,246.11136,2681338.8
2020-09-27 21:49:59.999,10917.77,10950.0,10898.54,10902.6,761.66785,8322810.5,7253,373.80954,4085089.5
2020-09-27 21:54:59.999,10902.61,10911.34,10867.7,10875.7,287.56564,3132472.5,3619,130.75607,1424291.8
2020-09-27 21:59:59.999,10876.08,10890.69,10873.79,10887.71,228.91107,2491050.2,2819,130.56317,1420818.1
2020-09-27 22:04:59.999,10888.68,10902.59,10880.3,10884.67,174.9101,1905044.1,2640,81.41568,886705.06
2020-09-27 22:09:59.999,10884.68,10903.54,10882.88,10903.49,158.00778,1721582.8,1660,110.01663,1198776.4
2020-09-27 22:14:59.999,10903.5,10917.83,10903.5,10910.29,141.78009,1547270.1,2364,64.467926,703543.25
2020-09-27 22:19:59.999,10910.3,10927.01,10909.07,10923.2,202.42305,2210066.2,2001,96.79589,1056720.6
2020-09-27 22:24:59.999,10923.21,10924.01,10911.87,10923.08,161.80984,1766680.5,1897,82.68174,902698.3
2020-09-27 22:29:59.999,10923.09,10926.15,10902.44,10905.29,212.85892,2323332.2,2414,83.81885,914920.6
2020-09-27 22:34:59.999,10905.29,10906.01,10890.41,10892.99,135.93152,1481239.4,2544,59.78015,651421.94
2020-09-27 22:39:59.999,10892.98,10906.23,10892.52,10899.86,115.3176,1256820.5,1534,51.029854,556154.56
2020-09-27 22:44:59.999,10899.86,10903.71,10894.46,10898.8,118.11551,1287522.1,1526,49.670956,541437.7
2020-09-27 22:49:59.999,10898.8,10903.71,10894.95,10903.7,83.361725,908636.1,1431,47.76348,520635.1
2020-09-27 22:54:59.999,10903.71,10920.62,10902.01,10918.78,165.26607,1803131.5,1746,105.63032,1152400.4
2020-09-27 22:59:59.999,10918.78,10930.98,10916.23,10930.98,130.83997,1428949.9,1682,69.099266,754669.2
2020-09-27 23:04:59.999,10929.53,10939.96,10929.52,10939.76,160.3559,1753569.1,2030,87.07555,952229.94
2020-09-27 23:09:59.999,10939.77,10947.84,10927.01,10927.22,184.57027,2019121.6,2817,59.037666,645885.25
2020-09-27 23:14:59.999,10927.35,10934.92,10926.35,10928.85,113.96741,1245749.0,2012,56.432182,616847.44
2020-09-27 23:19:59.999,10929.13,10933.39,10921.32,10923.26,117.765236,1286861.5,1950,61.154293,668274.06
2020-09-27 23:24:59.999,10923.26,10928.68,10900.0,10911.21,136.66826,1492018.8,2100,48.589355,530501.06
2020-09-27 23:29:59.999,10911.2,10918.51,10902.46,10909.74,181.91658,1984797.4,2191,74.734795,815467.9
2020-09-27 23:34:59.999,10909.74,10925.0,10909.59,10914.48,113.76887,1241891.6,1856,57.935,632376.6
2020-09-27 23:39:59.999,10914.38,10924.93,10911.52,10912.31,106.387505,1161522.4,1632,53.700966,586274.44
2020-09-27 23:44:59.999,10912.31,10916.0,10905.02,10908.83,95.664665,1043899.8,1277,45.77889,499557.6
2020-09-27 23:49:59.999,10908.84,10914.52,10908.56,10913.01,79.664024,869273.1,1211,48.8753,533310.06
2020-09-27 23:54:59.999,10913.01,10920.89,10912.36,10913.63,85.451775,932836.0,1282,39.226444,428229.03
2020-09-27 23:59:59.999,10913.63,10920.4,10905.09,10907.39,93.212166,1017177.5,983,53.014553,578539.4
2020-09-28 00:04:59.999,10907.38,10914.99,10902.95,10908.19,107.81473,1176052.1,1293,65.443504,713880.94
2020-09-28 00:09:59.999,10908.18,10909.67,10885.93,10890.45,130.66182,1423685.2,1949,62.95478,685950.25
2020-09-28 00:14:59.999,10890.45,10898.15,10888.24,10895.07,62.960842,685943.1,1388,37.77761,411592.62
2020-09-28 00:19:59.999,10895.54,10896.76,10883.03,10891.31,102.054985,1111267.4,1529,42.23114,459827.16
2020-09-28 00:24:59.999,10891.32,10895.43,10889.29,10893.11,89.13678,970879.94,1116,55.823627,608023.9
2020-09-28 00:29:59.999,10893.11,10897.34,10872.35,10877.04,120.55662,1312072.2,1740,46.872456,510135.6
2020-09-28 00:34:59.999,10877.04,10889.57,10874.25,10886.76,147.41582,1604057.4,1807,107.92351,1174347.4
2020-09-28 00:39:59.999,10886.75,10897.84,10885.01,10893.28,111.101105,1210168.8,1557,57.046867,621371.1
2020-09-28 00:44:59.999,10893.28,10900.62,10891.55,10899.99,136.17982,1483573.4,1530,80.03742,871949.06
2020-09-28 00:49:59.999,10900.0,10901.11,10890.16,10895.57,129.00099,1405792.2,1629,64.787735,706025.44
2020-09-28 00:54:59.999,10895.56,10897.48,10889.29,10891.81,81.95285,892735.44,1489,39.868763,434319.44
2020-09-28 00:59:59.999,10891.81,10891.82,10881.29,10885.14,73.01493,795020.06,1758,33.893425,369057.97
2020-09-28 01:04:59.999,10885.21,10895.0,10884.27,10887.28,174.20512,1897190.0,1928,104.768906,1141095.1
2020-09-28 01:09:59.999,10887.27,10887.3,10877.29,10880.99,108.68372,1182769.9,1451,53.351345,580633.25
2020-09-28 01:14:59.999,10880.99,10882.01,10871.24,10871.25,116.56952,1267890.5,1767,49.62745,539776.9
2020-09-28 01:19:59.999,10871.24,10889.99,10866.18,10887.88,138.14174,1502294.9,1909,82.9597,902294.4
2020-09-28 01:24:59.999,10887.98,10892.93,10878.57,10886.84,252.94936,2753912.5,2418,62.93629,685279.5
2020-09-28 01:29:59.999,10886.83,10894.95,10876.05,10888.3,291.9066,3177821.0,2465,167.2867,1821467.0
2020-09-28 01:34:59.999,10888.31,10895.0,10884.66,10895.0,95.268166,1037558.8,1333,65.02004,708180.5
2020-09-28 01:39:59.999,10894.99,10895.0,10887.48,10893.28,110.30765,1201366.6,890,56.947792,620224.7
2020-09-28 01:44:59.999,10893.29,10900.0,10893.28,10898.56,223.37558,2433857.5,962,190.36581,2074136.5
2020-09-28 01:49:59.999,10898.56,10903.0,10894.82,10901.89,180.15282,1963402.5,1616,98.19919,1070269.6
2020-09-28 01:54:59.999,10901.89,10905.13,10894.3,10899.83,188.97849,2060173.2,2007,93.62631,1020727.75
2020-09-28 01:59:59.999,10899.82,10902.31,10893.64,10896.09,105.31651,1147719.5,1372,47.58308,518543.66
2020-09-28 02:04:59.999,10896.09,10898.05,10889.13,10889.51,92.531364,1008120.56,1377,41.170113,448548.03
2020-09-28 02:09:59.999,10889.51,10891.48,10887.34,10887.97,59.44298,647303.44,1118,36.77891,400502.06
2020-09-28 02:14:59.999,10887.97,10897.08,10884.99,10896.99,58.63825,638607.44,1149,33.199673,361548.0
2020-09-28 02:19:59.999,10896.99,10896.99,10890.13,10892.58,139.74939,1522394.9,1312,44.271538,482267.47
2020-09-28 02:24:59.999,10892.58,10903.0,10892.58,10901.63,113.76568,1239877.1,1792,84.20709,917703.9
2020-09-28 02:29:59.999,10901.63,10915.5,10899.59,10912.81,160.98979,1756174.0,2511,81.685265,891122.3
2020-09-28 02:34:59.999,10913.15,10916.6,10899.34,10906.93,146.8774,1602213.1,1761,69.41038,757177.3
2020-09-28 02:39:59.999,10906.93,10907.78,10880.0,10880.01,230.00601,2505476.0,2080,72.077,785174.1
2020-09-28 02:44:59.999,10880.0,10884.96,10872.24,10877.63,146.28743,1591644.5,2107,89.60085,974920.3
2020-09-28 02:49:59.999,10877.63,10880.2,10866.71,10868.66,152.3616,1657012.0,2457,80.72506,877970.0
2020-09-28 02:54:59.999,10868.65,10876.5,10863.18,10870.79,137.74231,1497225.2,2501,87.4643,950730.94
2020-09-28 02:59:59.999,10870.8,10881.51,10868.83,10879.63,115.08714,1251755.5,1592,69.82022,759432.75
2020-09-28 03:04:59.999,10879.55,10882.68,10873.7,10879.06,124.95776,1359414.9,1549,62.615414,681234.94
2020-09-28 03:09:59.999,10879.07,10879.07,10869.99,10874.58,170.30641,1851835.1,1933,77.41096,841726.56
2020-09-28 03:14:59.999,10874.57,10878.88,10867.82,10873.54,166.05734,1805535.2,1726,88.245316,959518.5
2020-09-28 03:19:59.999,10873.54,10881.69,10873.54,10877.07,90.74984,987141.4,1460,31.31533,340607.12
2020-09-28 03:24:59.999,10877.07,10885.0,10876.72,10877.24,150.19409,1634400.8,1383,98.771416,1074903.1
2020-09-28 03:29:59.999,10877.23,10884.6,10874.53,10883.99,191.74808,2085955.2,1744,118.920525,1293726.8
2020-09-28 03:34:59.999,10883.99,10884.0,10863.99,10864.28,98.093925,1066958.4,1097,24.233698,263613.44
2020-09-28 03:39:59.999,10864.28,10866.86,10850.12,10853.66,236.42516,2566844.0,3145,93.95532,1020101.9
2020-09-28 03:44:59.999,10853.66,10865.0,10847.19,10863.32,180.83917,1962831.6,3155,72.710625,789348.75
2020-09-28 03:49:59.999,10863.32,10863.32,10856.78,10861.45,229.57579,2493224.2,2296,128.42918,1394717.8
2020-09-28 03:54:59.999,10861.46,10876.01,10859.08,10870.72,177.8028,1932104.2,2066,89.91474,977215.4
2020-09-28 03:59:59.999,10870.62,10875.69,10867.26,10868.73,125.60292,1365267.4,1636,55.36759,601856.0
2020-09-28 04:04:59.999,10868.73,10870.95,10850.07,10850.08,263.22568,2859183.2,6176,104.084496,1130600.0
2020-09-28 04:09:59.999,10850.08,10851.96,10837.07,10841.57,332.83023,3609419.5,5082,163.82368,1776749.0
2020-09-28 04:14:59.999,10841.57,10847.71,10836.0,10845.46,208.79044,2263530.8,4388,93.523094,1013964.4
2020-09-28 04:19:59.999,10845.46,10859.17,10840.41,10858.46,160.46915,1740705.8,3758,94.00097,1019712.1
2020-09-28 04:24:59.999,10858.46,10859.91,10853.51,10858.52,132.14828,1434838.1,2368,50.34674,546653.75
2020-09-28 04:29:59.999,10858.42,10867.09,10857.84,10863.87,119.680336,1299931.1,2466,46.969147,510198.6
2020-09-28 04:34:59.999,10863.87,10869.84,10861.94,10865.84,95.632835,1039117.5,1838,49.39398,536718.94
2020-09-28 04:39:59.999,10865.84,10872.73,10863.45,10867.17,177.99538,1934474.4,2669,97.00215,1054308.6
2020-09-28 04:44:59.999,10867.52,10879.84,10866.77,10875.87,151.95009,1652244.6,2194,89.77599,976168.56
2020-09-28 04:49:59.999,10875.87,10878.0,10865.93,10868.82,122.25373,1329289.6,1810,49.817165,541702.7
2020-09-28 04:54:59.999,10868.82,10874.0,10867.45,10870.6,215.77487,2345639.0,2064,167.35204,1819255.2
2020-09-28 04:59:59.999,10870.6,10874.07,10851.61,10854.0,174.49411,1895365.1,2590,73.17917,794903.9
2020-09-28 05:04:59.999,10854.0,10859.07,10848.18,10851.93,222.84836,2418543.8,4165,128.93857,1399414.6
2020-09-28 05:09:59.999,10851.92,10867.97,10851.7,10861.94,159.94736,1736953.6,2768,79.89722,867621.94
2020-09-28 05:14:59.999,10861.95,10868.0,10861.95,10866.01,123.439,1341280.8,1956,65.00054,706307.25
2020-09-28 05:19:59.999,10866.01,10866.01,10842.94,10845.0,132.9891,1443585.2,2259,58.159332,631241.5
2020-09-28 05:24:59.999,10845.01,10866.73,10845.0,10861.5,133.19225,1446265.5,2278,67.03986,727924.75
2020-09-28 05:29:59.999,10861.51,10875.0,10860.56,10874.51,150.63826,1637654.4,3224,82.24244,894152.25
2020-09-28 05:34:59.999,10874.5,10890.0,10874.5,10888.36,230.02563,2503878.0,2805,129.99875,1415021.8
2020-09-28 05:39:59.999,10888.37,10889.0,10877.99,10879.64,177.34714,1930058.0,2280,80.360725,874522.6
2020-09-28 05:44:59.999,10879.63,10889.36,10873.39,10887.94,123.36913,1342475.9,1908,61.17588,665700.5
2020-09-28 05:49:59.999,10888.23,10890.0,10867.33,10867.84,265.37894,2887468.8,2669,92.6727,1008362.3
2020-09-28 05:54:59.999,10868.01,10871.64,10850.18,10858.14,211.15805,2293672.5,3011,120.87905,1313089.5
2020-09-28 05:59:59.999,10858.42,10864.01,10852.49,10855.48,148.5436,1612801.8,2918,91.563644,994115.25
2020-09-28 06:04:59.999,10855.49,10867.8,10845.18,10860.73,209.8587,2278652.8,3250,104.226265,1131874.2
2020-09-28 06:09:59.999,10860.73,10869.34,10858.3,10867.58,94.74612,1029309.9,1592,51.425785,558727.44
